problem_no,sub_id,stem,correct,explanation
103-26,2,TCFD（気候関連財務情報開示タスクフォース）が提出した最終報告書は、企業に対して、気候変動のリスクと機会が財務に及ぼす影響を整理した上で気候関連情報を開示することを推奨している。,TRUE,はい、TCFD提言は、気候変動に関する情報開示の国際的な標準となりつつあります。
103-26,3,GRESBは、不動産業界をはじめとした実物資産を対象としたESGの取り組みを評価するフレームワークであり、物件単位でESGの取り組みと実績を評価している。,FALSE,GRESBは、個別の物件単位ではなく、不動産会社やファンドといった組織単位でのESGへの取り組みを評価します。
103-26,4,CRREMは、脱炭素社会に向けた物理リスクを管理し、パリ協定の目標に整合させるため、商業用及び住宅用不動産セクターの脱炭素化の道筋（パスウェイ）を科学的根拠に基づき定義するプロジェクトである。,FALSE,CRREMが管理・評価するのは、規制強化などによる資産価値の毀損リスクである「移行リスク」です。
103-27,1,LEEDは、グリーンビルディングとして環境性能を様々な視点から評価するため、エネルギー効率だけでなく、敷地選定、水の利用、立地と交通、材料と建築、室内環境、総合的プロセスなど複数の評価分野が設けられている。,TRUE,その通りです。LEEDは、建物の環境性能を多角的に評価する国際的な認証制度です。
103-27,2,BELSは、建築物省エネ法に準じた評価手法を採用しており、持続可能性の様々な側面を多面的に評価し、総合指標で評価している。,FALSE,BELS（建築物省エネルギー性能表示制度）は、環境性能の中でも特に「省エネルギー性能」に特化した評価・表示制度です。設問後半の内容はCASBEEの説明に近いです。
103-27,3,日本の不動産市場においても、グリーンビルディング認証が不動産のキャッシュフローや価値に与える影響（グリーン・プレミアム）が存在することを示した実証研究が複数発表されている。,TRUE,はい、環境性能の高いビルは、賃料が高く、空室率が低い傾向があることなどが研究で示されています。
103-27,4,ESGフレームワークの一つであるGRESBの評価項目には、グリーンビルディング認証を取得した物件の面積割合も含まれており、物件レベルでのESGの取り組みが企業・ファンドレベルでの評価につながるようになっている。,TRUE,その通りです。個別の物件でグリーンビルディング認証を取得することが、GRESB評価の向上、ひいては企業やファンド全体の評価向上に繋がります。
105-28,1,105科目（不動産ファイナンスの基礎）のテキストでは、ファイナンスという言葉は、広義には資金調達だけではなく投資理論なども含むものとして使用している。,TRUE,はい、「ファイナンス」は狭義の資金調達だけでなく、投資の意思決定や企業価値評価などを含む広い概念です。
105-28,2,ノンリコースローンは、対象となる不動産からの収益や売却代金によって返済がなされるが、万一返済が滞った場合には、関係者である投資家や不動産投資顧問会社に対して残債権額の返済を求めるといったような保証を求めることが多い。,FALSE,ノンリコース（非遡及）とは、返済原資が対象不動産に限定され、事業主の他の資産や第三者には返済義務が及ばない（遡及しない）融資形態を指します。
105-28,3,不動産ファイナンスでは、仕組みを構築する際に、倒産隔離性を確保することが重要だが、当該事業主体にファイナンスを行っている債権者から見た場合には、第三者の債権者が出現しないことがより重要となる。,TRUE,はい、レンダー（貸付人）にとっては、他の債権者が現れて返済原資である不動産が差し押さえられるリスクを避けることが、融資の安全性を確保する上で非常に重要です。
105-28,4,J-REITへのファイナンスは、一般に不動産ファンドは投資期間が有限であることに対し、期限の定めが無い事業主体であることから、継続企業を前提としてファイナンスの可否を判断する必要がある。,TRUE,その通りです。J-REITは永続的な事業体であるため、特定の物件の売却による返済だけでなく、借換えや公募増資など、多様な返済方法を想定したファイナンスが行われます。
105-29,1,社債を投資家に対して発行して資金調達する場合には、投資家保護のために必ず社債管理者が設置される。,FALSE,社債の券面額が1億円以上の場合など、一定の要件を満たす場合には社債管理者の設置は不要となります。
105-29,2,SPV自体の倒産隔離の方法として、現在は慈善信託によるものが主流となっている。,FALSE,現在では、社員の議決権を制限しやすい「一般社団法人」をSPVの株主（社員）とすることが主流です。
105-29,3,オリジネーターなどは、一般社団法人を設立するための費用を基金拠出の形で負担し、併せて一般社団法人に対する議決権を有する。,FALSE,倒産隔離の観点から、オリジネーターは一般社団法人の議決権を持たないように設計されます。
105-29,4,組合には、民法上の任意組合、商法上の匿名組合、投資事業有限責任組合、有限責任事業組合があるが、いずれも組合事業の制限はない。,FALSE,例えば、投資事業有限責任組合（LPS）は、行える事業が法律で定められています。
105-30,1,金銭債権の証券化において、オリジネーターがサービサーとしてサービシング業務を行っているか否かに拘らず、債務者対抗要件として債務者への譲渡の通知などを必ず行う。,FALSE,オリジネーターが引き続き債権回収（サービシング）を行う場合、債務者に譲渡の事実を知らせない（通知しない）のが一般的です。
105-30,2,債権譲渡について、オリジネーターがサービサーとしてサービシング業務を行っている場合は、第三者対抗要件を具備しないのが一般的である。,FALSE,オリジネーターが倒産した場合に備え、SPCが第三者に権利を主張できるよう、債権譲渡登記などで第三者対抗要件を具備することは必須です。
105-30,3,金銭債権の証券化において、動産・債権譲渡特例法に基づいて第三者対抗要件を具備する場合、債権譲渡登記を行うものの、オリジネーターがサービサーとしてサービシング業務を行っている場合、登記事項証明書を交付して債務者に通知したり、債務者の承諾を得ないのが一般的である。,TRUE,はい、第三者対抗要件は登記で確保しつつ、債務者への通知は行わないことで、債務者に混乱を与えずに事業を継続できます。
105-30,4,動産・債権譲渡特例法によれば、債権譲渡登記がされた場合、譲渡人若しくは譲受人が債務者に登記事項証明書を交付して通知をするか、又は債務者が承諾をすることにより、債務者対抗要件が具備されたものとみなされる。,TRUE,その通りです。登記に加えて、これらの行為によって債務者に対しても債権者が変わったことを主張できるようになります。
105-31,1,適正価額による不動産処分の否認において、要件の一つは「当該処分による財産の種類の変更により、隠匿などの処分をするおそれを現に生じさせるものであること」である。,TRUE,はい、これは破産法第161条に定められた否認の要件の一つです。
105-31,2,適正価額による不動産処分の否認において、要件の一つは「破産者がその行為の当時、隠匿などの処分をする意思を有していたこと」である。,TRUE,はい、これも破産法第161条に定められた否認の要件の一つです。
105-31,3,適正価額による不動産処分の否認において、要件の一つは「相手方が行為の当時、破産者が隠匿などの処分をする意思を有していたことを知っていたこと」である。,TRUE,はい、これも破産法第161条に定められた否認の要件の一つです。
105-32,1,投資法人債の発行市場は、米国の不動産バブルの崩壊を受けて、2008年から2009年にかけて、資金調達額が大幅に落ち込んだ。,TRUE,はい、リーマンショックを含む世界的な金融危機の影響で、J-REITの資金調達環境は大きく悪化しました。
105-32,2,ESG推進の流れの中で、新規に起債される投資法人債の約8割がSDGs債となっており、特にソーシャルボンドの占める割合が高い。,FALSE,SDGs債の発行が増えているのは事実ですが、その中でも特に割合が高いのは、環境分野への使途を目的としたグリーンボンドです。
105-32,3,投資法人債のプライシングにおいては、原則はスプレッド・プライシングという手法が使われ、引受証券会社と機関投資家の間ではスプレッドの目線感の擦り合わせが行われる。,TRUE,はい、国債などの基準金利に、個別のJ-REITの信用力などを反映した上乗せ金利（スプレッド）を加えて発行利率が決定されます。
105-32,4,J-REITに債券投資する機関投資家は、その属性ごとに運用方針が異なるが、基本的にはそれぞれのALM（Asset Liability Management）の考え方に基づき投資判断をしている。,TRUE,ALMとは資産と負債を総合的に管理する手法のことで、特に保険会社や年金基金など、将来の支払いが決まっている機関投資家にとって重要な考え方です。
105-33,1,日本銀行が「異次元の金融緩和」を開始した2013年は、J-REITにおいて公募増資（IPOやFO）が活発に行われ、1兆円を超えるエクイティファイナンスがあった。,TRUE,はい、金融緩和による低金利と不動産市況の回復期待を背景に、J-REITの資金調達が非常に活発になりました。
105-33,2,J-REITの公募増資の場合、投資家保護の観点から、有価証券届出書や目論見書といった「法定開示」や金融商品取引所が定めるルールに則った「適時開示」を要求される。,TRUE,その通りです。上場商品として、投資家が適切な投資判断を下せるように、厳格な情報開示ルールが定められています。
105-33,3,地域金融機関や個人投資家の資金は、J-REITの個別銘柄に直接向かうこともあるが、投資信託を通じてJ-REIT市場に流入している部分も大きい。,TRUE,はい、J-REITを組み入れた投資信託は、個人投資家などがJ-REIT市場に投資するための主要なルートの一つです。
105-33,4,ここ数年は東京証券取引所で取引された総売買代金のうち、委託取引の約7割が個人投資家であり、J-REIT市場を牽引していると言っても過言ではない。,FALSE,J-REIT市場の売買で大きな割合を占めているのは、個人投資家ではなく海外投資家です。
105-34,1,株式投資のリスクのうち、複数銘柄への分散投資によって低減できる個別銘柄特有のリスクは「アン・システマティックリスク」と呼ばれる。,TRUE,その通りです。これは、特定の企業の業績不振や不祥事など、その企業固有の要因によるリスクです。
105-34,2,株式投資のリスクのうち、分散投資によっても低減できない株式市場そのもののリスクは「システマティックリスク」と呼ばれる。,TRUE,その通りです。これは、景気変動や金利変動など、市場全体に影響を与える要因によるリスクです。
105-34,3,個々の銘柄が市場リスクに影響を受ける度合いを表す指標であるベータ（β）は、「当銘柄と市場のリターンの共分散／市場のリターンの分散」で計算される。,TRUE,はい、ベータ値が大きいほど、市場全体の動きに対する感応度が高い（価格変動が大きい）ことを示します。
105-35,1,定率成長配当割引モデルにおいて、前提が「1年目の予想配当金=10円、期待リターン=5%、配当成長率=1%」から「1年目の予想配当金=11円、期待リターン=6%、配当成長率=2%」に変更された場合、株価は+10%変動する。,TRUE,前提変更前の株価は250円（10 / (0.05 - 0.01)）、変更後の株価は275円（11 / (0.06 - 0.02)）となり、変動率は+10%です。
105-36,1,グリーンボンドは環境プロジェクト、ソーシャルボンドは社会貢献プロジェクトの資金調達に使われ、サステナビリティボンドは両方の特性を併せ持つ。,TRUE,その通りです。これらはESG投資の一環として発行される債券です。
105-36,2,GRESB（グローバル不動産サステナビリティ・ベンチマーク）は、責任投資原則（PRI）を主導した欧州の年金基金グループが中心となり2019年に創設された。,FALSE,GRESBは2009年に創設されました。不動産分野におけるESG評価の先駆けです。
105-36,3,J-REITにとっての「ガバナンス」とは「投資主利益の最大化を目的として運用を行う」点にあり、ガバナンス欠如の例として「スポンサーとの利益相反問題」が多く見られる。,TRUE,はい、J-REITは外部の運用会社に運用を委託する形態のため、運用会社とスポンサー、そして投資主との間の利益相反をいかに管理するかがガバナンス上の重要な課題です。
105-37,1,MM理論において法人税と倒産コストが存在する場合、企業価値は資本構成から独立したものであり、負債比率の大小は企業価値に影響を及ぼさない。,FALSE,これは、税金も倒産コストも存在しない、完全な市場を前提としたMM理論（第1命題）の説明です。
105-37,2,MM理論において法人税と倒産コストが存在する場合、負債の節税効果が生じるため、負債比率の大きい企業ほど企業価値が高くなる。,FALSE,負債には節税効果がありますが、負債比率が高すぎると倒産コスト（倒産確率の上昇による価値の減少）が節税効果を上回り、企業価値はかえって減少します。
105-37,3,MM理論において法人税と倒産コストが存在する場合、資本構成に負債があると倒産コストが織り込まれるため、負債がなく株主資本だけの場合に企業価値は最大となる。,FALSE,負債が全くない状態よりも、節税効果が倒産コストを上回る範囲で、適度に負債を利用した方が企業価値は高まります。
105-37,4,MM理論において法人税と倒産コストが存在する場合、企業価値が最大化する負債の水準は、追加的に負債を取り入れた場合の倒産コストの期待値の限界的増加が負債の節税効果のそれと拮抗する水準である。,TRUE,はい、これをトレードオフ理論と呼び、最適な資本構成が存在することを示唆しています。
105-38,1,「日経平均株価（日経225）」が下落した場合には、「TOPIX（東証株価指数）」も下落する。,FALSE,日経平均株価は構成銘柄の株価の単純平均（株価平均型）、TOPIXは時価総額の加重平均（時価総額加重平均型）で算出されるため、両者の動きは必ずしも一致しません。
105-38,2,東証REIT指数には、いわゆる配当込みインデックスとそうでないものとがある。,TRUE,はい、分配金を再投資したと仮定して算出する「配当込み指数（トータルリターン・インデックス）」と、価格変動のみを示す「価格指数」があります。
105-38,3,不動産証券化協会が公表しているAJPI（ARES Japan Property Index）は、一定の期間に実際に取引された不動産を基礎として、総合収益率を算出している。,FALSE,AJPIは、実際に取引された不動産ではなく、J-REITや私募ファンドが「保有」している不動産をユニバース（母集団）として収益率を算出しています。
105-38,4,「日経平均株価（日経225）」は、株式時価総額を指数化したものである。,FALSE,日経平均株価は、構成銘柄の株価を単純平均に近い形で指数化した「株価平均型」のインデックスです。
105-41,1,IRRは同額の資金を回収するならば回収のタイミングによらず一定となる。,FALSE,時間的価値を考慮するため、同じ金額でもより早く回収する方がIRR（内部収益率）は高くなります。
105-41,2,当初の投資額と同額を投資の終了時に回収する場合でも、期中で得られる配当等のキャッシュフローが年率で3%の場合、IRRは3%とならない。,FALSE,この場合、投資期間中の収益は期中のキャッシュフローのみであるため、IRRは3%となります。
105-41,3,IRRは投資額と回収するキャッシュフローの現在価値の総和がゼロとなる割引率である。,TRUE,その通りです。IRRは、正味現在価値（NPV）がゼロになる割引率として定義されます。
105-41,4,IRRと債券のフォワードレートは同じ概念である。,FALSE,IRRは投資プロジェクト全体の収益率を示す指標であり、将来の金利を示すフォワードレートとは異なる概念です。概念として近いのは債券の最終利回りです。
105-42,1,問題42の正規分布の図において、平均は（ウ）、標準偏差は（ア）で表される。,TRUE,正規分布は平均（ウ）を中心とした左右対称の釣鐘型をしており、そのばらつきの度合いを標準偏差（ア）で表します。
105-43,1,資産A（期待リターン5%リスク2%）と資産B（期待リターン7%リスク3%）について、リターンの相関係数は0.5である。,FALSE,与えられた情報だけでは、2つの資産間の相関係数を計算することはできません。
105-43,2,資産A（期待リターン5%リスク2%）と資産B（期待リターン7%リスク3%）をそれぞれ50%の保有割合で組み合わせたポートフォリオの期待リターンは6%である。,TRUE,ポートフォリオの期待リターンは、各資産の期待リターンを組み入れ比率で加重平均して求めます。（5% × 0.5）+（7% × 0.5）= 6%となります。
105-43,3,資産Aと資産Bのリターンの相関係数が小さくなるほど、ポートフォリオのリスク（標準偏差）は大きくなる。,FALSE,相関係数が小さいほど（+1から離れるほど）、分散投資によるリスク低減効果は大きくなります。
105-43,4,資産Aと資産Bのリターンが正の完全相関にある場合、ポートフォリオの分散効果は最大化される。,FALSE,正の完全相関（相関係数が+1）の場合、2つの資産が全く同じ値動きをするため、分散によるリスク低減効果は全く得られません。
105-44,1,効率的フロンティアとは同じ期待リターンで最も低いリスク、同じリスクで最も高い期待リターンを持つポートフォリオの集合である。,TRUE,その通りです。リスク資産のみで構成可能な、最も効率的なポートフォリオの組み合わせを結んだ曲線を指します。
105-44,2,「最小分散ポートフォリオ」とは、「効率的フロンティア」上でリスク（標準偏差）が最も低いポートフォリオである。,TRUE,はい、効率的フロンティアの曲線上で最も左側に位置する（＝リスクが最小になる）ポートフォリオを指します。
105-44,3,リスク回避度が異なる2人の投資家が、共通の「効率的フロンティア」を想定している場合、この2人の「最適ポートフォリオ」は必ず同じ組み合わせとなる。,FALSE,最適ポートフォリオは、効率的フロンティアと各投資家のリスク許容度を示す「無差別曲線」が接する点となるため、リスク回避度が異なれば最適ポートフォリオも異なります。
105-44,4,「無差別曲線」とは、同じ効用水準が得られるリスクとリターンの組み合わせを結んだ曲線である。,TRUE,はい、投資家にとって満足度が同じになるリスクとリターンの組み合わせを結んだ線です。
105-45,1,CAPMが成立し、安全資産リターンが1%、市場ポートフォリオリターンが3%の時、β値1.2の資産Aの期待リターンは3.4%である。,TRUE,期待リターン = 1% + 1.2 × (3% - 1%) = 3.4% となります。
105-45,2,CAPMが成立し、安全資産リターンが1%、市場ポートフォリオリターンが3%の時、資産A(β=1.2) B(β=1.0) C(β=0.8) D(β=0.01)を期待リターンの大きさ順に並べると、A>B>C>Dである。,TRUE,各期待リターンは A=3.4% B=3.0% C=2.6% D=1.02% となり、この順序は正しいです。
105-45,3,CAPMが成立し、安全資産リターンが1%、市場ポートフォリオリターンが3%の時、β値0.01の資産Dの期待リターンは、安全資産のリターンと等しい。,FALSE,βがゼロの資産の期待リターンが、安全資産のリターンと等しくなります。βが0.01の場合、期待リターンは安全資産のリターンよりわずかに高くなります（1.02%）。
105-45,4,βがゼロの資産がある場合、その資産のシステマティックリスクとアン・システマティックリスクの合計は、常に0（ゼロ）にはならない。,TRUE,βがゼロということは、市場全体の値動きとの連動性（システマティックリスク）がないことを意味しますが、その資産固有のリスク（アン・システマティックリスク）は存在し得ます。
105-46,1,問題46のフォワードレート（0年目1.5% 1年目2.3% 2年目2.7%）の場合、1年スポットレートは1.5%、2年スポットレートは1.9%である。,TRUE,1年スポットレートは0年目からの1年フォワードレートに等しく1.5%。2年スポットレートは、(1 + 1.5%) × (1 + 2.3%) の平方根から1を引いた値となり、約1.9%です。
105-47,1,利回り変化が同一であれば、デュレーションが長い債券の方が価格変動は大きくなる。,TRUE,デュレーションは、金利変動に対する債券価格の感応度を示す指標であり、デュレーションが長いほど価格変動が大きくなります。
105-47,2,割引債のデュレーションは残存期間と等しい。,TRUE,割引債（ゼロクーポン債）は、キャッシュフローが満期時の償還しかないため、デュレーションは残存期間と一致します。
105-47,3,デュレーションは、キャッシュフローを受け取れるまでの期間をキャッシュフローの現在価値で単純平均したものである。,FALSE,単純平均ではなく、各キャッシュフローの現在価値で「加重平均」したものです。
105-47,4,同一満期、かつ満期時の償還元本も同じでクーポンの異なる固定利付債では、クーポンが大きい債券の方がデュレーションは短い。,TRUE,クーポンが大きい（利払いが多い）ほど、より早期に資金を回収できるため、デュレーションは短くなります。
106-48,1,匿名組合出資持分の私募の取扱いを受託した金融商品取引業者の担当者が、金商法上記載すべき事項を記載しないで契約締結前書面を顧客に交付した場合、当該担当者個人は直ちに金商法違反を理由として不法行為責任を負うことになる。,FALSE,金商法違反（行政法規違反）が、直ちに民事上の不法行為責任に結びつくわけではありません。
106-48,2,有価証券の販売を行う金融商品取引業者の担当者個人は、販売時の投資家勧誘行為において民事上の説明義務違反となる行為をした場合でも、法人の履行補助者であるため不法行為責任を負うことはない。,FALSE,担当者個人の行為が不法行為の要件を満たす場合、法人だけでなく担当者個人も不法行為責任を負う可能性があります。
106-48,3,担当者個人の違法な勧誘行為により法人である金融商品取引業者が不法行為責任を負った場合、金融商品取引業者は担当者個人に、法人として支払った賠償額につき求償することができる。,TRUE,はい、民法第715条（使用者責任）に基づき、会社は損害を賠償した後、その原因を作った従業員に対して求償権を行使できます。
106-48,4,「顧客本位の業務運営に関する原則」は法律上の規範ではないため、当該原則に違反するような説明を金融商品取引業者が行っても、金融商品取引業者や担当者個人は不法行為責任を負うことはない。,FALSE,原則自体に法的拘束力はなくても、その原則に反するような不適切な説明行為が、結果として民法上の説明義務違反と判断され、不法行為責任を問われる可能性はあります。
106-49,1,不動産信託受益権の売買において、売り手（合同会社）から投資判断の一任業務を受託し、買い手候補（B社）から購入の媒介業務を打診された金融商品取引業者A社が考慮すべきことは、忠実義務の問題ではなく善管注意義務の問題である。,FALSE,これは、売り手と買い手の双方の利益が相反する可能性があるため、依頼者の利益を最優先する「忠実義務」が問われる典型的な事例です。
106-49,2,不動産信託受益権の売買において、売り手（合同会社）から投資判断の一任業務を受託した金融商品取引業者A社が、買い手（B社）からの媒介を謝絶し、その後売り手のために売却を実行する際、複数の鑑定価格のうち最も低い価格を参考に売買価格を設定した。このA社の行為は、金商法上、合同会社に負う忠実義務に反する可能性がある。,TRUE,はい、媒介を断ったとしても、売り手である合同会社の利益を最大化すべき立場にあるA社が、最も低い価格を参考にしたのであれば、忠実義務違反を問われる可能性があります。
106-49,3,不動産信託受益権の売買において、利益相反の可能性がある買い手からの媒介業務を謝絶した金融商品取引業者A社が、売り手のために売却を実行する際、鑑定価格のうち最も低い価格を参考に売買価格を設定した。この行為は、利益相反を適切に管理していると評価できるが、顧客の最善の利益を図るべきであるという顧客本位の原則には反しない。,FALSE,買い手からの媒介を謝絶した点は利益相反管理として評価できても、売り手にとって不利な価格設定をしたのであれば、「顧客の最善の利益を図る」という原則に反します。
106-49,4,匿名組合出資を受けて不動産信託受益権を保有する合同会社が適格機関投資家等特例業務の届出をして自己運用業務を遂行する場合、当該合同会社は、匿名組合員から反対を受けるような不動産信託受益権の売却行為をしても忠実義務に反することはない。,FALSE,匿名組合員は業務執行に関与できませんが、運用者である合同会社は組合員に対して忠実義務を負っており、組合員の利益を損なうような売却行為は忠実義務違反となる可能性があります。
106-50,1,不動産証券化ビジネスに関わる人々はプロフェッショナルと見なされ、プロである限り、法的義務が出てくる根拠、つまり、倫理的義務、信認義務を理解し、それに基づいて行動しなければならない。,TRUE,その通りです。専門家として、法律だけでなく、より高い水準の倫理観や顧客に対する信認義務を負うことが求められます。
106-50,2,信認義務とは、主に忠実義務と善管注意義務という二つの義務からなり、後者の善管注意義務とは、信認者・受益者の利益を第一に考え行動することである。,FALSE,「信認者・受益者の利益を第一に考え行動すること」は、「忠実義務」の説明です。善管注意義務は、専門家として通常期待されるレベルの注意を払う義務を指します。
106-50,3,善管注意義務を負うということは、取り組む際の姿勢を問題とするのであって、結果を問うものではない。,TRUE,はい、最善の努力を尽くしたか、専門家としての注意を払ったかというプロセスが問われるもので、結果的に損失が出たからといって直ちに義務違反となるわけではありません。
106-50,4,不動産証券化協会認定マスターが職業倫理規程に反する行為を行った場合は、不動産証券化協会による処分の対象となる。,TRUE,はい、資格認定団体として、協会は認定マスターに対して規程遵守を求めており、違反者には懲戒処分を下すことがあります。
102-1,1,不動産証券化には、実物不動産そのものの証券化だけでなく、不動産担保付ローンの証券化も含まれ、住宅ローンの証券化商品は、略称でCMBSと呼ばれる。,FALSE,住宅ローンの証券化商品はRMBS（Residential Mortgage Backed Securities）と呼ばれます。CMBSは商業用不動産（Commercial）ローンを裏付けとするものです。
102-1,2,日本の不動産証券化市場は、1990年代後半から急速な成長を遂げ、2023年6月には、運用資産額ベースで、J-REITは約22兆円、私募ファンド（私募REITを含む）は約33兆円の規模にまで成長した。,TRUE,はい、日本の不動産証券化市場は着実に成長を続け、現在では合計で50兆円を超える大規模な市場となっています。
102-1,3,私募REITは、所有している不動産価格を基準に投資口価格が評価されるため元本変動リスクが少なく、J-REITと比べて流動性は高くなっている。,FALSE,私募REITは証券取引所に上場していないため、いつでも売買できるJ-REITと比較して流動性（換金性）は劣ります。
102-1,4,経済性（Economy）、社会（Social）、ガバナンス（Governance）を重視するESG投資の普及は、不動産証券化市場のサステナブルな成長にも寄与することが見込まれる。,FALSE,ESGの「E」は、経済性（Economy）ではなく、環境（Environment）の頭文字です。
102-2,1,レバレッジ効果とは、外部の低利な資金を借入等で取り入れることにより、エクイティ投資家の出資分に対する利回りが上昇することをいう。,TRUE,その通りです。自己資金と借入金の金利差（イールドギャップ）を利用して、自己資金に対する投資効率を高める効果を指します。
102-2,2,不動産証券化における不動産の適正価格とは、積算法で求めた市場価格（時価）のことである。,FALSE,不動産証券化で重視されるのは、その不動産が生み出す将来の収益を基に評価する「収益還元法」による価格です。
102-2,3,利益相反リスクは、スキーム上や実務上の工夫により可能な限り回避する仕組みの構築が求められるが、投資家や市場による監視や選別も一定の抑止力となる。,TRUE,はい、法律やルールによる規制だけでなく、市場参加者によるチェック機能も、利益相反を抑制する上で重要な役割を果たします。
102-2,4,倒産隔離の確保では、SPVに不動産の証券化以外の行為を禁止すると同時に、SPVの社員や株主が倒産申立てなど、オリジネーターに不利な議決権を行使できないようにする。,FALSE,議決権の行使を制限するのは、オリジネーターのためではなく、そのSPVに出資する「投資家」に不利にならないようにするためです。
102-3,1,資産流動化型スキームは、最初に不動産を特定してスキーム組成時の目論見通りに信託銀行などが当該物件の維持管理を行う静的な仕組みであり、その特徴を「モノありき」と表現することもある。,TRUE,はい、特定の資産（モノ）を証券化の対象として組成されるため、運用期間中に資産を入れ替えることは基本的に想定されていません。
